,Link,Nome,Ano de Lançamento,Nota Rank,Nota Média,# Avaliações,Faixa Etária,Tempo de Jogo,# de Jogadores,Designer,Artista,Editora Brasileira,Ação / Movimento Programado,Ação Simultânea,Alocação de Trabalhadores,Apostas,Atuação,Blefe,Campanha/ Batalhas Dirigidas por Cartas,Cantar,Cerco de Área,Colecionar Componentes,Colocação de Peças,Construção a partir de Modelo,Construção de Baralho/Peças,Construção de Rotas,Controle/Influência de Área,Cooperativo,Dedução,Desenhar,Desenhar Rota com Lápis,Eliminação de Jogadores,Especulação Financeira,Force sua sorte,Gestão de Mão,Impulso de Área,Jogadores com Diferentes Habilidades,Jogo em Equipe,Leilão,Linha de Tempo,Marcadores e Hexágonos,Memória,Mercado de Ações,Movimento de Área,Movimento em Grades,Movimento Ponto-a-Ponto,Narração de Histórias,Negociação,Ordem de Fases Variável,Papel e Caneta,"Pedra, Papel e Tesoura",Pegar e Entregar,Posicionamento Secreto,Reconhecimento de Padrão,Rolagem de Dados,Rolar e Mover,RPG,Seleção de Cartas,Simulação,Sistema de Pontos de Ação,Sistema por Impulsos,Tabuleiro Modular,Tempo real,Toma essa,Vazas/Truques,Votação,Adulto,Animais,Anime / Manga,Arte,Aventura,Ciências,Civilização,Cultura Africana,Cultura Brasileira,Cultura Oriental,Cultura Pop ou Geek,Economia / Produção,Educacional,Esportes,Fantasia,Faroeste,Ficção Científica,Gastronomia,Guerra,História,Horror,Humor,Literatura,Luta / Artes Marciais,Medieval,Meio Ambiente,Mitologia,Piratas,Policial,Política,Pré-Histórico,Quadrinhos,Religião,Tema de Video Game,Transportes,Vikings,4x,Campanha,Colecionável,Dungeon Crawler,Estratégia Abstrata,Expansão ou Suplemento,Imprima e Jogue,Integrado com Aplicativo,Jogo Assimétrico,Jogo de Cartas,Jogo de Dados,Jogo de Entrada,Jogo de Guerra,Jogo Festivo,Legacy,Livro-jogo,Miniaturas,Quebra-Cabeça,Trivia
0,"['https://www.ludopedia.com.br/jogo/azul-summer-pavilion', '8.58', '8.88', '304']",Azul: Pavilhão de Verão,(2019),8.58,8.88,304,  10 + ,45 min,2 a 4 jogadores , Michael Kiesling, Chris Quilliams,Editora Nacional,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/concordia', '8.58', '8.75', '536']",Concordia,(2013),8.58,8.75,536,  12 + ,100 min,2 a 5 jogadores , Mac Gerdts," Marina Fahrenbach, Mac Gerdts",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/clank-a-deck-building-adventure', '8.58', '8.68', '884']",Clank!: Um Deck Building de Aventura,(2016),8.58,8.68,884,  13 + ,60 min,2 a 4 jogadores , Paul Dennen," Rayph Beisner, Raul Ramos, +1",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/viticulture-essential-edition', '8.58', '8.66', '1120']",Viticulture Edição Essencial,(2015),8.58,8.66,1120,  14 + ,90 min,1 a 6 jogadores ," Morten Monrad Pedersen, Jamey Stegmaier, +1", Beth Sobel,Editora Nacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/ticket-to-ride-europe', '8.56', '8.60', '1888']",Ticket to Ride: Europa,(2005),8.56,8.60,1888,  8 + ,60 min,2 a 5 jogadores , Alan R. Moon, Julien Delval,Editora Nacional,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/power-grid', '8.56', '8.61', '1604']",Power Grid,(2004),8.56,8.61,1604,  12 + ,120 min,2 a 6 jogadores , Friedemann Friese," Antonio Dessi, Lars-Arne , +1",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/barrage', '8.55', '8.92', '236']",Barrage,(2019),8.55,8.92,236,  14 + ,100 min,1 a 4 jogadores ," Tommaso Battista, Simone Luciani", Antonio De Luca,Editora Nacional,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/la-granja', '8.55', '8.69', '626']",La Granja,(2014),8.55,8.69,626,  12 + ,120 min,1 a 4 jogadores ," Michael Keller (II), Andreas ""ode."" Odendahl", Harald Lieske,Editora Nacional,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/tikal', '8.54', '8.65', '871']",Tikal,(1999),8.54,8.65,871,  10 + ,90 min,2 a 4 jogadores ," Michael Kiesling, Wolfgang Kramer"," Franz Vohwinkel, Mariusz Gandzel, +2",Editora Nacional,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/dinosaur-island', '8.54', '8.74', '430']",Ilha dos Dinossauros,(2017),8.54,8.74,430,  10 + ,120 min,1 a 4 jogadores ," Jonathan Gilmour, Brian Lewis"," Kwanchai Moriya, Peter Wocken",Editora Nacional,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/robinson-crusoe-adventures-on-the-cursed-island', '8.53', '8.61', '1077']",Robinson Crusoé: Aventuras na Ilha Amaldiçoada ,(2012),8.53,8.61,1077,  14 + ,120 min,1 a 4 jogadores , Ignacy Trzewiczek," Mateusz Bielski, Mateusz Lenart, +4",Editora Nacional,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/lords-of-waterdeep', '8.52', '8.59', '1193']",Lords of Waterdeep,(2012),8.52,8.59,1193,  12 + ,60 min,2 a 5 jogadores ," Peter Lee, Rodney Thompson"," Eric Belisle, Steven Belledin, +3", Wizards of the Coast,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/tyrants-of-the-underdark', '8.52', '8.75', '377']",Tiranos da Umbreterna,(2016),8.52,8.75,377,  14 + ,60 min,2 a 4 jogadores ," Peter Lee, Rodney Thompson, +1", Steve Ellis (I),Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,"['https://www.ludopedia.com.br/jogo/caverna-the-cave-farmers', '8.52', '8.64', '680']",Caverna: The Cave Farmers,(2013),8.52,8.64,680,  14 + ,210 min,1 a 7 jogadores , Uwe Rosenberg, Klemens Franz,Editora Nacional,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/tzolk-in-the-mayan-calendar', '8.52', '8.61', '909']",Tzolk'in: O Calendário Maia,(2012),8.52,8.61,909,  13 + ,90 min,2 a 4 jogadores ," Simone Luciani, Daniele Tascini", Milan Vavron,Editora Nacional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/arkham-horror-the-card-game', '8.51', '9.01', '175']",Arkham Horror: The Card Game,(2016),8.51,9.01,175,  14 + ,120 min,1 a 4 jogadores ," Nate French, MJ Newman", , Fantasy Flight Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/stone-age', '8.51', '8.56', '1983']",Stone Age,(2008),8.51,8.56,1983,  10 + ,60 min,2 a 4 jogadores , Bernd Brunnhofer, Michael Menzel,Editora Nacional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/agricola-revised-edition', '8.51', '8.63', '723']",Agricola (Edição Revisada),(2016),8.51,8.63,723,  12 + ,120 min,1 a 4 jogadores , Uwe Rosenberg, Klemens Franz,Editora Nacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/7-wonders', '8.50', '8.53', '3089']",7 Wonders,(2010),8.50,8.53,3089,  10 + ,30 min,2 a 7 jogadores , Antoine Bauza," Miguel Coimbra, Dimitri Chappuis, +2",Editora Nacional,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/russian-railroads', '8.50', '8.66', '539']",Russian Railroads,(2013),8.50,8.66,539,  12 + ,120 min,2 a 4 jogadores ," Helmut Ohley, Leonhard ""Lonny"" Orgler"," Martin Hoffmann, Claus Stephan", Z-Man Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/agricola', '8.50', '8.56', '1265']",Agricola,(2007),8.50,8.56,1265,  12 + ,120 min,1 a 5 jogadores , Uwe Rosenberg, Klemens Franz,Editora Nacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/eldritch-horror', '8.49', '8.52', '2402']",Eldritch Horror,(2013),8.49,8.52,2402,  14 + ,240 min,1 a 8 jogadores ," Corey Konieczka, Nikki Valens"," Anders Finer, David Griffith, +5",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/marvel-comic-hunters', '8.49', '8.91', '199']",Marvel Comic Hunters,(2020),8.49,8.91,199,  14 + ,60 min,1 a 4 jogadores , Robert Coelho, Diego Sá,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/el-grande-big-box', '8.48', '8.88', '213']",El Grande Big Box,(2015),8.48,8.88,213,  12 + ,90 min,2 a 5 jogadores ," Wolfgang Kramer, Richard Ulrich", Doris Matthäus,Editora Nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/grand-austria-hotel', '8.46', '8.59', '625']",Grand Austria Hotel,(2015),8.46,8.59,625,  12 + ,90 min,2 a 4 jogadores ," Virginio Gigli, Simone Luciani", Klemens Franz,Editora Nacional,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/orleans', '8.45', '8.57', '709']",Orléans,(2014),8.45,8.57,709,  12 + ,90 min,2 a 4 jogadores , Reiner Stockhausen, Klemens Franz,Editora Nacional,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/arcadia-quest-inferno', '8.44', '8.84', '206']",Arcadia Quest,(2016),8.44,8.84,206,  13 + ,60 min,2 a 4 jogadores ," Thiago Aranha, Guilherme Goulart, +2", ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,"['https://www.ludopedia.com.br/jogo/on-mars', '8.44', '9.19', '111']",On Mars,(2020),8.44,9.19,111,  14 + ,180 min,1 a 4 jogadores , Vital Lacerda, Ian O'Toole,Editora Nacional,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/rising-sun', '8.43', '8.56', '683']",Rising Sun,(2018),8.43,8.56,683,  13 + ,120 min,3 a 5 jogadores , Eric M. Lang, Adrian Smith,Editora Nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,"['https://www.ludopedia.com.br/jogo/alchemists', '8.43', '8.52', '924']",Alquimistas,(2014),8.43,8.52,924,  13 + ,120 min,2 a 4 jogadores , Matúš Kotry, David Cochard,Editora Nacional,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/dominant-species', '8.42', '8.64', '376']",Dominant Species,(2010),8.42,8.64,376,  14 + ,180 min,2 a 6 jogadores , Chad Jensen," Chad Jensen, Rodger B. MacGowan, +2", Udo Grebe Gamedesign,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/the-gallerist', '8.41', '8.54', '625']",The Gallerist,(2015),8.41,8.54,625,  12 + ,120 min,1 a 4 jogadores , Vital Lacerda, Ian O'Toole,Editora Nacional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/marco-polo-ii-im-auftrag-des-khan', '8.41', '8.93', '159']",Marco Polo II: Ao Serviço do Khan,(2019),8.41,8.93,159,  12 + ,120 min,2 a 4 jogadores ," Simone Luciani, Daniele Tascini", Dennis Lohausen,Editora Nacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/bonfire', '8.39', '9.01', '133']",Bonfire,(2020),8.39,9.01,133,  14 + ,90 min,1 a 4 jogadores , Stefan Feld, Dennis Lohausen,Editora Nacional,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/village', '8.39', '8.48', '915']",Village,(2011),8.39,8.48,915,  12 + ,75 min,2 a 4 jogadores ," Inka Brand, Markus Brand", Dennis Lohausen,Editora Nacional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/arcadia-quest', '8.39', '8.47', '1020']",Arcadia Quest,(2014),8.39,8.47,1020,  13 + ,60 min,2 a 4 jogadores ," Thiago Aranha, Guilherme Goulart, +2"," Andrea Cofrancesco, Mathieu Harlaut",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,"['https://www.ludopedia.com.br/jogo/battlestar-galactica-the-board-game', '8.38', '8.52', '569']",Battlestar Galactica: The Board Game,(2008),8.38,8.52,569,  10 + ,180 min,3 a 6 jogadores , Corey Konieczka," Kevin Childress, Corey Konieczka, +3", Fantasy Flight Games,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
